id,issue_id,author_id,author_name,field_id,field_name,original_from_value,original_to_value,from_value,to_value,created_date,_raw_data_params,_raw_data_table,_raw_data_id,_raw_data_remark
freshrelease:FreshreleaseIssueChangelogItems:2:10702:Epic Link,freshrelease:FreshreleaseIssue:2:10082,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Epic Link,,EE-21,,,2020-06-12T00:30:18.723+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
freshrelease:FreshreleaseIssueChangelogItems:2:10707:Rank,freshrelease:FreshreleaseIssue:2:10086,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Rank,,Ranked higher,,,2020-06-12T00:35:19.279+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
freshrelease:FreshreleaseIssueChangelogItems:2:10709:Parent,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Parent,,EE-1,,,2020-06-12T00:40:54.438+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:10711:Parent,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Parent,,EE-1,,,2020-06-12T00:41:01.809+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:10713:Parent,freshrelease:FreshreleaseIssue:2:10089,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Parent,,EE-1,,,2020-06-12T00:41:16.819+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
freshrelease:FreshreleaseIssueChangelogItems:2:10715:Parent,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Parent,,EE-1,,,2020-06-12T00:41:36.538+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:10716:status,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,In Progress,TODO,IN_PROGRESS,2020-06-12T00:44:27.184+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:10717:status,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,In Progress,Resolved,IN_PROGRESS,DONE,2020-06-12T00:44:29.415+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:10718:assignee,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,,,2020-06-12T00:44:34.880+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:10719:assignee,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,,,2020-06-12T00:44:48.580+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:10720:assignee,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,,,2020-06-12T00:44:53.596+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:10721:status,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Resolved,TODO,DONE,2020-06-12T00:45:12.459+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:10722:status,freshrelease:FreshreleaseIssue:2:10089,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,In Progress,TODO,IN_PROGRESS,2020-06-12T00:45:20.307+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
freshrelease:FreshreleaseIssueChangelogItems:2:10723:assignee,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,,,2020-06-12T00:45:48.387+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:10724:assignee,freshrelease:FreshreleaseIssue:2:10089,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,,freshrelease:FreshreleaseAccount:2:5ecfbd0ba04d9c0c220c18d8,,,2020-06-12T00:45:54.668+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
freshrelease:FreshreleaseIssueChangelogItems:2:10725:assignee,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,,,2020-06-12T00:46:00.398+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:10726:timeestimate,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,timeestimate,,14400,,,2020-06-12T00:46:10.286+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:10726:timeoriginalestimate,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,timeoriginalestimate,,14400,,,2020-06-12T00:46:10.286+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:10727:timeestimate,freshrelease:FreshreleaseIssue:2:10089,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,timeestimate,,39600,,,2020-06-12T00:46:20.860+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
freshrelease:FreshreleaseIssueChangelogItems:2:10727:timeoriginalestimate,freshrelease:FreshreleaseIssue:2:10089,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,timeoriginalestimate,,39600,,,2020-06-12T00:46:20.860+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
freshrelease:FreshreleaseIssueChangelogItems:2:10728:timeestimate,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,timeestimate,,21600,,,2020-06-12T00:47:15.317+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:10728:timeoriginalestimate,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,timeoriginalestimate,,21600,,,2020-06-12T00:47:15.317+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:10730:Parent,freshrelease:FreshreleaseIssue:2:10091,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Parent,,EE-2,,,2020-06-12T00:48:29.175+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
freshrelease:FreshreleaseIssueChangelogItems:2:10732:Parent,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Parent,,EE-2,,,2020-06-12T00:48:40.023+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
freshrelease:FreshreleaseIssueChangelogItems:2:10734:Parent,freshrelease:FreshreleaseIssue:2:10093,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Parent,,EE-2,,,2020-06-12T00:48:46.866+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12464,
freshrelease:FreshreleaseIssueChangelogItems:2:10736:Parent,freshrelease:FreshreleaseIssue:2:10094,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Parent,,EE-2,,,2020-06-12T00:48:53.490+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
freshrelease:FreshreleaseIssueChangelogItems:2:10737:assignee,freshrelease:FreshreleaseIssue:2:10091,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,,,2020-06-12T00:49:06.399+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
freshrelease:FreshreleaseIssueChangelogItems:2:10738:assignee,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,,,2020-06-12T00:49:23.045+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
